Var1_1	Var1_2	Var1_3	Var1_4	Var1_5	Var1_6	Var1_7	Var1_8
10	10.893	3	0.71	0.8	1.216	1	2.452
11	10.979	3	0.71	0.8	1.216	1	4.631
12	11.09	3	0.71	0.8	1.216	1	9.384
13	11.118	3	0.71	0.8	1.216	1	13.145
14	11.144	3	0.71	0.8	1.216	1	27.551
15	11.157	3	0.71	0.8	1.216	1	41.861
16	11.163	3	0.71	0.8	1.216	1	41.375
17	11.149	3	0.71	0.8	1.216	1	41.227
18	11.15	3	0.71	0.8	1.216	1	41.393
19	11.145	3	0.71	0.8	1.216	1	41.574
20	11.141	3	0.71	0.8	1.216	1	41.604
0	0.178	3	0.71	1	1.216	1	0.022
1	1.097	3	0.71	1	1.216	1	0.037
2	2.882	3	0.71	1	1.216	1	0.024
3	4.817	3	0.71	1	1.216	1	0.027
4	6.234	3	0.71	1	1.216	1	0.035
5	7.125	3	0.71	1	1.216	1	0.063
6	7.852	3	0.71	1	1.216	1	0.12
7	8.254	3	0.71	1	1.216	1	0.239
8	8.5	3	0.71	1	1.216	1	0.459
9	8.815	3	0.71	1	1.216	1	1.039
10	8.889	3	0.71	1	1.216	1	2.269
11	8.954	3	0.71	1	1.216	1	4.796
12	8.984	3	0.71	1	1.216	1	9.262
13	8.989	3	0.71	1	1.216	1	13.491
14	9.019	3	0.71	1	1.216	1	26.831
15	9.061	3	0.71	1	1.216	1	40.607
16	9.058	3	0.71	1	1.216	1	40.357
17	9.074	3	0.71	1	1.216	1	42.712
18	9.07	3	0.71	1	1.216	1	42.02
19	9.073	3	0.71	1	1.216	1	41.884
20	9.069	3	0.71	1	1.216	1	41.476
0	0.167	3	0.71	1.2	1.216	1	0.022
1	1.182	3	0.71	1.2	1.216	1	0.021
2	2.753	3	0.71	1.2	1.216	1	0.022
3	4.438	3	0.71	1.2	1.216	1	0.025
4	5.642	3	0.71	1.2	1.216	1	0.049
5	6.425	3	0.71	1.2	1.216	1	0.061
6	6.835	3	0.71	1.2	1.216	1	0.114
7	7.11	3	0.71	1.2	1.216	1	0.232
8	7.304	3	0.71	1.2	1.216	1	0.541
9	7.407	3	0.71	1.2	1.216	1	1.077
10	7.497	3	0.71	1.2	1.216	1	2.371
11	7.588	3	0.71	1.2	1.216	1	4.682
12	7.62	3	0.71	1.2	1.216	1	9.417
13	7.643	3	0.71	1.2	1.216	1	13.641
14	7.656	3	0.71	1.2	1.216	1	27.33
15	7.665	3	0.71	1.2	1.216	1	40.138
16	7.662	3	0.71	1.2	1.216	1	40.674
17	7.663	3	0.71	1.2	1.216	1	40.709
18	7.666	3	0.71	1.2	1.216	1	40.583
19	7.664	3	0.71	1.2	1.216	1	40.604
20	7.666	3	0.71	1.2	1.216	1	42.642
0	0.159	3	0.71	1.4	1.216	1	0.022
1	1.003	3	0.71	1.4	1.216	1	0.022
2	2.214	3	0.71	1.4	1.216	1	0.022
3	3.285	3	0.71	1.4	1.216	1	0.024
4	4.119	3	0.71	1.4	1.216	1	0.031
5	4.825	3	0.71	1.4	1.216	1	0.056
6	5.231	3	0.71	1.4	1.216	1	0.123
7	5.542	3	0.71	1.4	1.216	1	0.244
8	5.666	3	0.71	1.4	1.216	1	0.534
9	5.772	3	0.71	1.4	1.216	1	1.041
10	5.831	3	0.71	1.4	1.216	1	2.212
11	5.879	3	0.71	1.4	1.216	1	4.571
12	5.904	3	0.71	1.4	1.216	1	9.421
13	5.92	3	0.71	1.4	1.216	1	13.35
14	5.925	3	0.71	1.4	1.216	1	27.346
15	5.932	3	0.71	1.4	1.216	1	41.602
16	5.94	3	0.71	1.4	1.216	1	40.721
17	5.942	3	0.71	1.4	1.216	1	40.972
18	5.944	3	0.71	1.4	1.216	1	41.123
19	5.942	3	0.71	1.4	1.216	1	41.812
20	5.943	3	0.71	1.4	1.216	1	41.363
0	0.153	3	0.71	1.6	1.216	1	0.022
1	0.638	3	0.71	1.6	1.216	1	0.021
2	1.256	3	0.71	1.6	1.216	1	0.022
3	1.977	3	0.71	1.6	1.216	1	0.027
4	2.548	3	0.71	1.6	1.216	1	0.038
5	3.131	3	0.71	1.6	1.216	1	0.059
6	3.401	3	0.71	1.6	1.216	1	0.107
7	3.651	3	0.71	1.6	1.216	1	0.233
8	3.802	3	0.71	1.6	1.216	1	0.453
9	3.9	3	0.71	1.6	1.216	1	1.062
10	3.959	3	0.71	1.6	1.216	1	2.187
11	3.999	3	0.71	1.6	1.216	1	4.634
12	4.022	3	0.71	1.6	1.216	1	9.627
13	4.035	3	0.71	1.6	1.216	1	13.867
14	4.046	3	0.71	1.6	1.216	1	27.763
15	4.055	3	0.71	1.6	1.216	1	41.05
16	4.057	3	0.71	1.6	1.216	1	40.922
17	4.054	3	0.71	1.6	1.216	1	41.202
18	4.058	3	0.71	1.6	1.216	1	41.803
19	4.059	3	0.71	1.6	1.216	1	41.25
20	4.06	3	0.71	1.6	1.216	1	54.714
0	0.148	3	0.71	1.8	1.216	1	0.043
1	0.59	3	0.71	1.8	1.216	1	0.037
2	1.16	3	0.71	1.8	1.216	1	0.033
3	1.816	3	0.71	1.8	1.216	1	0.047
4	2.292	3	0.71	1.8	1.216	1	0.043
5	2.654	3	0.71	1.8	1.216	1	0.061
6	2.862	3	0.71	1.8	1.216	1	0.107
7	3.068	3	0.71	1.8	1.216	1	0.237
8	3.186	3	0.71	1.8	1.216	1	0.525
9	3.253	3	0.71	1.8	1.216	1	1.014
10	3.314	3	0.71	1.8	1.216	1	2.281
11	3.346	3	0.71	1.8	1.216	1	4.595
12	3.365	3	0.71	1.8	1.216	1	9.658
13	3.377	3	0.71	1.8	1.216	1	13.734
14	3.384	3	0.71	1.8	1.216	1	27.255
15	3.395	3	0.71	1.8	1.216	1	43.686
16	3.394	3	0.71	1.8	1.216	1	41.799
17	3.393	3	0.71	1.8	1.216	1	42.222
18	3.4	3	0.71	1.8	1.216	1	56.55
19	3.406	3	0.71	1.8	1.216	1	54.837
20	3.406	3	0.71	1.8	1.216	1	56.174
0	0.145	3	0.71	2	1.216	1	0.023
1	0.598	3	0.71	2	1.216	1	0.044
2	1.319	3	0.71	2	1.216	1	0.037
3	1.933	3	0.71	2	1.216	1	0.03
4	2.307	3	0.71	2	1.216	1	0.032
5	2.629	3	0.71	2	1.216	1	0.054
6	2.78	3	0.71	2	1.216	1	0.114
7	2.921	3	0.71	2	1.216	1	0.222
8	3.014	3	0.71	2	1.216	1	0.516
9	3.065	3	0.71	2	1.216	1	1.116
10	3.111	3	0.71	2	1.216	1	2.276
11	3.134	3	0.71	2	1.216	1	4.526
12	3.151	3	0.71	2	1.216	1	9.583
13	3.153	3	0.71	2	1.216	1	13.897
14	3.158	3	0.71	2	1.216	1	27.511
15	3.164	3	0.71	2	1.216	1	41.181
16	3.168	3	0.71	2	1.216	1	42.238
17	3.17	3	0.71	2	1.216	1	41.7
18	3.172	3	0.71	2	1.216	1	42.153
19	3.171	3	0.71	2	1.216	1	41.765
20	3.171	3	0.71	2	1.216	1	56.045
0	0.142	3	0.71	2.2	1.216	1	0.041
1	0.512	3	0.71	2.2	1.216	1	0.021
2	1.032	3	0.71	2.2	1.216	1	0.022
3	1.494	3	0.71	2.2	1.216	1	0.059
4	1.865	3	0.71	2.2	1.216	1	0.047
5	2.243	3	0.71	2.2	1.216	1	0.056
6	2.453	3	0.71	2.2	1.216	1	0.125
7	2.568	3	0.71	2.2	1.216	1	0.221
8	2.637	3	0.71	2.2	1.216	1	0.446
9	2.689	3	0.71	2.2	1.216	1	1.076
10	2.726	3	0.71	2.2	1.216	1	2.16
11	2.751	3	0.71	2.2	1.216	1	4.845
12	2.753	3	0.71	2.2	1.216	1	9.34
13	2.759	3	0.71	2.2	1.216	1	13.407
14	2.762	3	0.71	2.2	1.216	1	27.702
15	2.764	3	0.71	2.2	1.216	1	41.274
16	2.764	3	0.71	2.2	1.216	1	42.158
17	2.766	3	0.71	2.2	1.216	1	43.038
18	2.765	3	0.71	2.2	1.216	1	41.919
19	2.766	3	0.71	2.2	1.216	1	42.146
20	2.765	3	0.71	2.2	1.216	1	41.699
0	0.139	3	0.71	2.4	1.216	1	0.022
1	0.489	3	0.71	2.4	1.216	1	0.021
2	0.881	3	0.71	2.4	1.216	1	0.05
3	1.19	3	0.71	2.4	1.216	1	0.05
4	1.386	3	0.71	2.4	1.216	1	0.032
5	1.515	3	0.71	2.4	1.216	1	0.059
6	1.608	3	0.71	2.4	1.216	1	0.118
7	1.669	3	0.71	2.4	1.216	1	0.238
8	1.704	3	0.71	2.4	1.216	1	0.569
9	1.729	3	0.71	2.4	1.216	1	1.09
10	1.755	3	0.71	2.4	1.216	1	2.235
11	1.757	3	0.71	2.4	1.216	1	4.518
12	1.758	3	0.71	2.4	1.216	1	9.456
13	1.765	3	0.71	2.4	1.216	1	13.286
14	1.766	3	0.71	2.4	1.216	1	27.982
15	1.768	3	0.71	2.4	1.216	1	42.693
16	1.768	3	0.71	2.4	1.216	1	41.489
17	1.769	3	0.71	2.4	1.216	1	42.155
18	1.769	3	0.71	2.4	1.216	1	54.787
19	1.769	3	0.71	2.4	1.216	1	55.902
20	1.769	3	0.71	2.4	1.216	1	56.843
0	0.137	3	0.71	2.6	1.216	1	0.041
1	0.539	3	0.71	2.6	1.216	1	0.021
2	1.016	3	0.71	2.6	1.216	1	0.022
3	1.424	3	0.71	2.6	1.216	1	0.027
4	1.672	3	0.71	2.6	1.216	1	0.044
5	1.817	3	0.71	2.6	1.216	1	0.065
6	1.923	3	0.71	2.6	1.216	1	0.106
7	1.982	3	0.71	2.6	1.216	1	0.236
8	2.022	3	0.71	2.6	1.216	1	0.506
9	2.045	3	0.71	2.6	1.216	1	1.031
10	2.061	3	0.71	2.6	1.216	1	2.272
11	2.066	3	0.71	2.6	1.216	1	4.785
12	2.071	3	0.71	2.6	1.216	1	9.325
13	2.073	3	0.71	2.6	1.216	1	13.683
14	2.075	3	0.71	2.6	1.216	1	28.073
15	2.075	3	0.71	2.6	1.216	1	41.28
16	2.076	3	0.71	2.6	1.216	1	42.713
17	2.076	3	0.71	2.6	1.216	1	41.534
18	2.076	3	0.71	2.6	1.216	1	42.553
19	2.076	3	0.71	2.6	1.216	1	43.114
20	2.076	3	0.71	2.6	1.216	1	42.632
0	0.136	3	0.71	2.8	1.216	1	0.022
1	0.476	3	0.71	2.8	1.216	1	0.021
2	0.812	3	0.71	2.8	1.216	1	0.022
3	1.106	3	0.71	2.8	1.216	1	0.026
4	1.361	3	0.71	2.8	1.216	1	0.051
5	1.496	3	0.71	2.8	1.216	1	0.058
6	1.572	3	0.71	2.8	1.216	1	0.126
7	1.632	3	0.71	2.8	1.216	1	0.238
8	1.659	3	0.71	2.8	1.216	1	0.527
9	1.681	3	0.71	2.8	1.216	1	0.991
10	1.692	3	0.71	2.8	1.216	1	2.437
11	1.698	3	0.71	2.8	1.216	1	4.879
12	1.702	3	0.71	2.8	1.216	1	9.735
13	1.704	3	0.71	2.8	1.216	1	13.579
14	1.704	3	0.71	2.8	1.216	1	27.729
15	1.705	3	0.71	2.8	1.216	1	42.481
16	1.705	3	0.71	2.8	1.216	1	41.792
17	1.706	3	0.71	2.8	1.216	1	41.967
18	1.706	3	0.71	2.8	1.216	1	41.495
19	1.706	3	0.71	2.8	1.216	1	42.282
20	1.707	3	0.71	2.8	1.216	1	41.774
0	0.134	3	0.71	3	1.216	1	0.022
1	0.461	3	0.71	3	1.216	1	0.021
2	0.756	3	0.71	3	1.216	1	0.023
3	0.964	3	0.71	3	1.216	1	0.046
4	1.119	3	0.71	3	1.216	1	0.033
5	1.187	3	0.71	3	1.216	1	0.054
6	1.238	3	0.71	3	1.216	1	0.112
7	1.262	3	0.71	3	1.216	1	0.226
8	1.278	3	0.71	3	1.216	1	0.458
9	1.292	3	0.71	3	1.216	1	0.967
10	1.302	3	0.71	3	1.216	1	2.433
11	1.304	3	0.71	3	1.216	1	4.813
12	1.305	3	0.71	3	1.216	1	9.458
13	1.307	3	0.71	3	1.216	1	13.799
14	1.308	3	0.71	3	1.216	1	28.36
15	1.309	3	0.71	3	1.216	1	41.825
16	1.31	3	0.71	3	1.216	1	42.229
17	1.31	3	0.71	3	1.216	1	41.945
18	1.31	3	0.71	3	1.216	1	41.707
19	1.31	3	0.71	3	1.216	1	42.242
20	1.311	3	0.71	3	1.216	1	41.976
