Var1_1	Var1_2	Var1_3	Var1_4	Var1_5	Var1_6	Var1_7	Var1_8
1	1.169	4	0.71	0.8	1.454	1	0.057
2	3.398	4	0.71	0.8	1.454	1	0.065
3	6.807	4	0.71	0.8	1.454	1	0.108
4	11.294	4	0.71	0.8	1.454	1	0.431
5	14.91	4	0.71	0.8	1.454	1	2.4
6	17.639	4	0.71	0.8	1.454	1	13.513
7	19.674	4	0.71	0.8	1.454	1	55.909
8	21.364	4	0.71	0.8	1.454	1	167.798
9	22.301	4	0.71	0.8	1.454	1	333.867
10	23.186	4	0.71	0.8	1.454	1	498.049
11	23.938	4	0.71	0.8	1.454	1	612.754
12	24.021	4	0.71	0.8	1.454	1	732.717
0	0.095	4	0.71	1	1.454	1	0.039
1	1.125	4	0.71	1	1.454	1	0.047
2	3.119	4	0.71	1	1.454	1	0.058
3	6.031	4	0.71	1	1.454	1	0.109
4	9.739	4	0.71	1	1.454	1	0.404
5	13.178	4	0.71	1	1.454	1	2.43
6	16.176	4	0.71	1	1.454	1	13.403
7	18.069	4	0.71	1	1.454	1	54.269
8	19.447	4	0.71	1	1.454	1	163.024
9	20.616	4	0.71	1	1.454	1	329.614
10	21.38	4	0.71	1	1.454	1	505.13
11	21.795	4	0.71	1	1.454	1	621.392
12	22.045	4	0.71	1	1.454	1	739.219
0	0.089	4	0.71	1.2	1.454	1	0.053
1	0.813	4	0.71	1.2	1.454	1	0.042
2	2.366	4	0.71	1.2	1.454	1	0.047
3	4.585	4	0.71	1.2	1.454	1	0.116
4	7.389	4	0.71	1.2	1.454	1	0.406
5	10.41	4	0.71	1.2	1.454	1	2.474
6	12.835	4	0.71	1.2	1.454	1	13.204
7	14.562	4	0.71	1.2	1.454	1	54.234
8	15.743	4	0.71	1.2	1.454	1	165.211
9	16.625	4	0.71	1.2	1.454	1	335.018
10	17.224	4	0.71	1.2	1.454	1	501.302
11	17.739	4	0.71	1.2	1.454	1	611.521
12	17.947	4	0.71	1.2	1.454	1	748.962
0	0.084	4	0.71	1.4	1.454	1	0.042
1	0.68	4	0.71	1.4	1.454	1	0.04
2	2.182	4	0.71	1.4	1.454	1	0.048
3	4.014	4	0.71	1.4	1.454	1	0.122
4	6.042	4	0.71	1.4	1.454	1	0.425
5	7.999	4	0.71	1.4	1.454	1	2.447
6	9.761	4	0.71	1.4	1.454	1	13.515
7	11.238	4	0.71	1.4	1.454	1	56.818
8	12.199	4	0.71	1.4	1.454	1	172.238
9	12.955	4	0.71	1.4	1.454	1	337.472
10	13.382	4	0.71	1.4	1.454	1	508.112
11	13.751	4	0.71	1.4	1.454	1	693.4
12	13.979	4	0.71	1.4	1.454	1	807.823
0	0.081	4	0.71	1.6	1.454	1	0.039
1	0.73	4	0.71	1.6	1.454	1	0.04
2	1.802	4	0.71	1.6	1.454	1	0.043
3	3.124	4	0.71	1.6	1.454	1	0.099
4	4.186	4	0.71	1.6	1.454	1	0.459
5	5.496	4	0.71	1.6	1.454	1	2.544
6	6.846	4	0.71	1.6	1.454	1	13.072
7	7.815	4	0.71	1.6	1.454	1	53.377
8	8.405	4	0.71	1.6	1.454	1	158.562
9	8.883	4	0.71	1.6	1.454	1	339.817
10	9.2	4	0.71	1.6	1.454	1	568.877
11	9.417	4	0.71	1.6	1.454	1	681.566
12	9.506	4	0.71	1.6	1.454	1	795.159
0	0.078	4	0.71	1.8	1.454	1	0.038
1	0.562	4	0.71	1.8	1.454	1	0.039
2	1.66	4	0.71	1.8	1.454	1	0.048
3	2.774	4	0.71	1.8	1.454	1	0.106
4	3.656	4	0.71	1.8	1.454	1	0.415
5	4.684	4	0.71	1.8	1.454	1	2.529
6	5.454	4	0.71	1.8	1.454	1	13.594
7	6.159	4	0.71	1.8	1.454	1	54.97
8	6.404	4	0.71	1.8	1.454	1	167.812
9	6.702	4	0.71	1.8	1.454	1	339.101
10	6.873	4	0.71	1.8	1.454	1	518.356
11	7.03	4	0.71	1.8	1.454	1	671.639
12	7.128	4	0.71	1.8	1.454	1	789.523
0	0.076	4	0.71	2	1.454	1	0.04
1	0.442	4	0.71	2	1.454	1	0.047
2	1.074	4	0.71	2	1.454	1	0.075
3	1.823	4	0.71	2	1.454	1	0.091
4	2.667	4	0.71	2	1.454	1	0.462
5	3.545	4	0.71	2	1.454	1	2.562
6	4.113	4	0.71	2	1.454	1	13.648
7	4.478	4	0.71	2	1.454	1	54.698
8	4.638	4	0.71	2	1.454	1	166.412
9	4.839	4	0.71	2	1.454	1	331.199
10	4.977	4	0.71	2	1.454	1	559.487
11	5.065	4	0.71	2	1.454	1	623.317
12	5.131	4	0.71	2	1.454	1	795.635
0	0.074	4	0.71	2.2	1.454	1	0.093
1	0.415	4	0.71	2.2	1.454	1	0.044
2	0.979	4	0.71	2.2	1.454	1	0.069
3	1.726	4	0.71	2.2	1.454	1	0.106
4	2.273	4	0.71	2.2	1.454	1	0.443
5	2.824	4	0.71	2.2	1.454	1	2.414
6	3.19	4	0.71	2.2	1.454	1	13.32
7	3.421	4	0.71	2.2	1.454	1	54.492
8	3.62	4	0.71	2.2	1.454	1	166.273
9	3.736	4	0.71	2.2	1.454	1	335.94
10	3.837	4	0.71	2.2	1.454	1	561.51
11	3.88	4	0.71	2.2	1.454	1	680.118
12	3.917	4	0.71	2.2	1.454	1	791.136
0	0.072	4	0.71	2.4	1.454	1	0.039
1	0.423	4	0.71	2.4	1.454	1	0.04
2	0.981	4	0.71	2.4	1.454	1	0.052
3	1.553	4	0.71	2.4	1.454	1	0.098
4	2.109	4	0.71	2.4	1.454	1	0.458
5	2.48	4	0.71	2.4	1.454	1	2.468
6	2.768	4	0.71	2.4	1.454	1	13.09
7	3.013	4	0.71	2.4	1.454	1	55.221
8	3.159	4	0.71	2.4	1.454	1	165.946
9	3.287	4	0.71	2.4	1.454	1	333.787
10	3.347	4	0.71	2.4	1.454	1	504.037
11	3.369	4	0.71	2.4	1.454	1	617.841
12	3.402	4	0.71	2.4	1.454	1	792.673
0	0.071	4	0.71	2.6	1.454	1	0.038
1	0.414	4	0.71	2.6	1.454	1	0.039
2	0.951	4	0.71	2.6	1.454	1	0.054
3	1.333	4	0.71	2.6	1.454	1	0.113
4	1.697	4	0.71	2.6	1.454	1	0.463
5	1.962	4	0.71	2.6	1.454	1	2.545
6	2.19	4	0.71	2.6	1.454	1	13.396
7	2.307	4	0.71	2.6	1.454	1	54.972
8	2.402	4	0.71	2.6	1.454	1	168.479
9	2.462	4	0.71	2.6	1.454	1	335.243
10	2.491	4	0.71	2.6	1.454	1	504.954
11	2.498	4	0.71	2.6	1.454	1	621.602
12	2.512	4	0.71	2.6	1.454	1	734.405
0	0.07	4	0.71	2.8	1.454	1	0.095
1	0.389	4	0.71	2.8	1.454	1	0.045
2	0.812	4	0.71	2.8	1.454	1	0.041
3	1.359	4	0.71	2.8	1.454	1	0.084
4	1.638	4	0.71	2.8	1.454	1	0.451
5	1.871	4	0.71	2.8	1.454	1	2.502
6	2.007	4	0.71	2.8	1.454	1	13.812
7	2.096	4	0.71	2.8	1.454	1	54.752
8	2.144	4	0.71	2.8	1.454	1	168.778
9	2.188	4	0.71	2.8	1.454	1	335.847
10	2.233	4	0.71	2.8	1.454	1	506.699
11	2.258	4	0.71	2.8	1.454	1	569.193
12	2.277	4	0.71	2.8	1.454	1	632.113
0	0.069	4	0.71	3	1.454	1	0.039
1	0.379	4	0.71	3	1.454	1	0.052
2	0.839	4	0.71	3	1.454	1	0.043
3	1.429	4	0.71	3	1.454	1	0.092
4	1.917	4	0.71	3	1.454	1	0.41
5	2.224	4	0.71	3	1.454	1	2.472
6	2.437	4	0.71	3	1.454	1	13.406
7	2.573	4	0.71	3	1.454	1	54.714
8	2.662	4	0.71	3	1.454	1	167.947
9	2.735	4	0.71	3	1.454	1	335.932
10	2.743	4	0.71	3	1.454	1	452.319
11	2.735	4	0.71	3	1.454	1	510.339
12	2.731	4	0.71	3	1.454	1	570.179
