Var1_ 1	Var1_ 2	Var1_ 3	Var1_ 4	Var1_ 5	Var1_ 6	Var1_ 7	Var1_ 8	Var1_ 9	Var1_10
10	1.04	3	0.71	0.78	-0.06	1	1	1	2.406
10	1.026	3	0.71	0.8	-0.06	1	1	1	2.469
10	1.018	3	0.71	0.82	-0.06	1	1	1	2.332
10	1.014	3	0.71	0.84	-0.06	1	1	1	2.495
10	1.012	3	0.71	0.86	-0.06	1	1	1	2.54
10	1.01	3	0.71	0.88	-0.06	1	1	1	2.356
10	1.059	3	0.71	0.9	-0.06	1	1	1	2.251
10	1.009	3	0.71	0.92	-0.06	1	1	1	2.436
10	1.055	3	0.71	0.94	-0.06	1	1	1	2.483
10	1.048	3	0.71	0.96	-0.06	1	1	1	2.49
10	1.02	3	0.71	0.98	-0.06	1	1	1	2.412
10	1.389	3	0.71	1	-0.06	1	1	1	2.38
10	1.016	3	0.71	1.02	-0.06	1	1	1	2.316
10	1.058	3	0.71	1.04	-0.06	1	1	1	2.549
10	1.01	3	0.71	1.06	-0.06	1	1	1	2.909
10	1.011	3	0.71	1.08	-0.06	1	1	1	2.269
10	1.013	3	0.71	1.1	-0.06	1	1	1	2.394
10	1.017	3	0.71	1.12	-0.06	1	1	1	2.443
10	1.024	3	0.71	1.14	-0.06	1	1	1	2.404
10	1.037	3	0.71	1.16	-0.06	1	1	1	2.424
10	1.071	3	0.71	1.18	-0.06	1	1	1	2.328
10	1.208	3	0.71	1.2	-0.06	1	1	1	2.474
10	1.656	3	0.71	1.22	-0.06	1	1	1	2.453
10	1.53	3	0.71	1.24	-0.06	1	1	1	2.418
10	1.154	3	0.71	1.26	-0.06	1	1	1	2.36
10	1.062	3	0.71	1.28	-0.06	1	1	1	2.28
10	1.035	3	0.71	1.3	-0.06	1	1	1	2.315
10	1.023	3	0.71	1.32	-0.06	1	1	1	2.443
10	1.018	3	0.71	1.34	-0.06	1	1	1	2.512
10	1.016	3	0.71	1.36	-0.06	1	1	1	2.346
10	1.023	3	0.71	1.38	-0.06	1	1	1	2.403
10	1.055	3	0.71	1.4	-0.06	1	1	1	2.334
10	1.792	3	0.71	1.42	-0.06	1	1	1	2.573
10	1.042	3	0.71	1.44	-0.06	1	1	1	2.444
10	1.025	3	0.71	1.46	-0.06	1	1	1	2.278
10	1.013	3	0.71	1.48	-0.06	1	1	1	2.296
10	1.007	3	0.71	1.5	-0.06	1	1	1	2.378
10	1.015	3	0.71	1.52	-0.06	1	1	1	2.324
10	1.006	3	0.71	1.54	-0.06	1	1	1	2.421
10	1.005	3	0.71	1.56	-0.06	1	1	1	2.415
10	1.006	3	0.71	1.58	-0.06	1	1	1	2.545
10	1.006	3	0.71	1.6	-0.06	1	1	1	2.505
10	1.008	3	0.71	1.62	-0.06	1	1	1	2.295
10	1.011	3	0.71	1.64	-0.06	1	1	1	2.431
10	1.019	3	0.71	1.66	-0.06	1	1	1	2.489
10	1.048	3	0.71	1.68	-0.06	1	1	1	2.59
10	1.313	3	0.71	1.7	-0.06	1	1	1	2.418
10	1.231	3	0.71	1.72	-0.06	1	1	1	2.389
10	1.06	3	0.71	1.74	-0.06	1	1	1	2.499
10	1.027	3	0.71	1.76	-0.06	1	1	1	2.369
10	1.012	3	0.71	1.78	-0.06	1	1	1	2.45
10	1.008	3	0.71	1.8	-0.06	1	1	1	2.493
10	1.007	3	0.71	1.82	-0.06	1	1	1	2.531
10	1.007	3	0.71	1.84	-0.06	1	1	1	2.451
10	1.008	3	0.71	1.86	-0.06	1	1	1	2.481
10	1.012	3	0.71	1.88	-0.06	1	1	1	2.417
10	1.198	3	0.71	1.9	-0.06	1	1	1	2.49
10	1.081	3	0.71	1.92	-0.06	1	1	1	2.51
10	1.925	3	0.71	1.94	-0.06	1	1	1	2.423
10	1.064	3	0.71	1.96	-0.06	1	1	1	2.448
10	1.022	3	0.71	1.98	-0.06	1	1	1	2.439
10	1.011	3	0.71	2	-0.06	1	1	1	2.436
10	1.006	3	0.71	2.02	-0.06	1	1	1	2.377
10	1.004	3	0.71	2.04	-0.06	1	1	1	2.403
10	1.004	3	0.71	2.06	-0.06	1	1	1	2.417
10	1.003	3	0.71	2.08	-0.06	1	1	1	2.485
10	1.004	3	0.71	2.1	-0.06	1	1	1	2.534
10	1.018	3	0.71	2.12	-0.06	1	1	1	2.402
10	1.013	3	0.71	2.14	-0.06	1	1	1	2.438
10	1.003	3	0.71	2.16	-0.06	1	1	1	2.551
10	1.003	3	0.71	2.18	-0.06	1	1	1	2.408
10	1.003	3	0.71	2.2	-0.06	1	1	1	2.7
10	1.01	3	0.71	2.22	-0.06	1	1	1	2.6
10	1.006	3	0.71	2.24	-0.06	1	1	1	2.475
10	1.002	3	0.71	2.26	-0.06	1	1	1	2.43
10	1.002	3	0.71	2.28	-0.06	1	1	1	2.435
10	1.002	3	0.71	2.3	-0.06	1	1	1	2.382
10	1.002	3	0.71	2.32	-0.06	1	1	1	2.405
10	1.003	3	0.71	2.34	-0.06	1	1	1	2.422
10	1.005	3	0.71	2.36	-0.06	1	1	1	2.404
10	1.011	3	0.71	2.38	-0.06	1	1	1	2.483
10	1.025	3	0.71	2.4	-0.06	1	1	1	2.498
10	1.916	3	0.71	2.42	-0.06	1	1	1	2.511
10	1.054	3	0.71	2.44	-0.06	1	1	1	2.522
10	1.779	3	0.71	2.46	-0.06	1	1	1	2.703
