Var1_1	Var1_2	Var1_3	Var1_4	Var1_5	Var1_6	Var1_7	Var1_8
13	1.823	1	0.71	1	0.71	1	0.006
14	1.824	1	0.71	1	0.71	1	0.006
15	1.823	1	0.71	1	0.71	1	0.004
16	1.823	1	0.71	1	0.71	1	0.004
17	1.823	1	0.71	1	0.71	1	0.005
18	1.823	1	0.71	1	0.71	1	0.007
19	1.823	1	0.71	1	0.71	1	0.007
20	1.823	1	0.71	1	0.71	1	0.007
0	1.149	1	0.71	1.2	0.71	1	0.006
1	1.224	1	0.71	1.2	0.71	1	0.006
2	1.896	1	0.71	1.2	0.71	1	0.006
3	2.256	1	0.71	1.2	0.71	1	0.006
4	2.392	1	0.71	1.2	0.71	1	0.006
5	2.428	1	0.71	1.2	0.71	1	0.006
6	2.427	1	0.71	1.2	0.71	1	0.006
7	2.42	1	0.71	1.2	0.71	1	0.006
8	2.416	1	0.71	1.2	0.71	1	0.006
9	2.414	1	0.71	1.2	0.71	1	0.006
10	2.414	1	0.71	1.2	0.71	1	0.006
11	2.414	1	0.71	1.2	0.71	1	0.012
12	2.416	1	0.71	1.2	0.71	1	0.008
13	2.418	1	0.71	1.2	0.71	1	0.005
14	2.418	1	0.71	1.2	0.71	1	0.005
15	2.418	1	0.71	1.2	0.71	1	0.006
16	2.419	1	0.71	1.2	0.71	1	0.005
17	2.419	1	0.71	1.2	0.71	1	0.005
18	2.419	1	0.71	1.2	0.71	1	0.004
19	2.419	1	0.71	1.2	0.71	1	0.004
20	2.419	1	0.71	1.2	0.71	1	0.004
0	1.114	1	0.71	1.4	0.71	1	0.005
1	1.156	1	0.71	1.4	0.71	1	0.006
2	1.296	1	0.71	1.4	0.71	1	0.006
3	1.428	1	0.71	1.4	0.71	1	0.006
4	1.529	1	0.71	1.4	0.71	1	0.006
5	1.601	1	0.71	1.4	0.71	1	0.006
6	1.645	1	0.71	1.4	0.71	1	0.006
7	1.666	1	0.71	1.4	0.71	1	0.006
8	1.673	1	0.71	1.4	0.71	1	0.006
9	1.675	1	0.71	1.4	0.71	1	0.006
10	1.677	1	0.71	1.4	0.71	1	0.006
11	1.679	1	0.71	1.4	0.71	1	0.006
12	1.684	1	0.71	1.4	0.71	1	0.006
13	1.683	1	0.71	1.4	0.71	1	0.006
14	1.683	1	0.71	1.4	0.71	1	0.005
15	1.684	1	0.71	1.4	0.71	1	0.006
16	1.685	1	0.71	1.4	0.71	1	0.006
17	1.684	1	0.71	1.4	0.71	1	0.006
18	1.684	1	0.71	1.4	0.71	1	0.007
19	1.684	1	0.71	1.4	0.71	1	0.007
20	1.684	1	0.71	1.4	0.71	1	0.007
0	1.09	1	0.71	1.6	0.71	1	0.006
1	1.115	1	0.71	1.6	0.71	1	0.006
2	1.163	1	0.71	1.6	0.71	1	0.006
3	1.21	1	0.71	1.6	0.71	1	0.006
4	1.249	1	0.71	1.6	0.71	1	0.006
5	1.281	1	0.71	1.6	0.71	1	0.006
6	1.306	1	0.71	1.6	0.71	1	0.006
7	1.323	1	0.71	1.6	0.71	1	0.006
8	1.333	1	0.71	1.6	0.71	1	0.005
9	1.339	1	0.71	1.6	0.71	1	0.005
10	1.34	1	0.71	1.6	0.71	1	0.006
11	1.34	1	0.71	1.6	0.71	1	0.005
12	1.341	1	0.71	1.6	0.71	1	0.008
13	1.342	1	0.71	1.6	0.71	1	0.006
14	1.343	1	0.71	1.6	0.71	1	0.007
15	1.344	1	0.71	1.6	0.71	1	0.006
16	1.344	1	0.71	1.6	0.71	1	0.006
17	1.343	1	0.71	1.6	0.71	1	0.007
18	1.343	1	0.71	1.6	0.71	1	0.004
19	1.343	1	0.71	1.6	0.71	1	0.004
20	1.344	1	0.71	1.6	0.71	1	0.004
0	1.072	1	0.71	1.8	0.71	1	0.006
1	1.089	1	0.71	1.8	0.71	1	0.004
2	1.112	1	0.71	1.8	0.71	1	0.004
3	1.149	1	0.71	1.8	0.71	1	0.004
4	1.197	1	0.71	1.8	0.71	1	0.004
5	1.237	1	0.71	1.8	0.71	1	0.004
6	1.259	1	0.71	1.8	0.71	1	0.005
7	1.271	1	0.71	1.8	0.71	1	0.005
8	1.277	1	0.71	1.8	0.71	1	0.006
9	1.281	1	0.71	1.8	0.71	1	0.004
10	1.284	1	0.71	1.8	0.71	1	0.004
11	1.286	1	0.71	1.8	0.71	1	0.004
12	1.289	1	0.71	1.8	0.71	1	0.004
13	1.291	1	0.71	1.8	0.71	1	0.004
14	1.293	1	0.71	1.8	0.71	1	0.004
15	1.293	1	0.71	1.8	0.71	1	0.004
16	1.293	1	0.71	1.8	0.71	1	0.004
17	1.293	1	0.71	1.8	0.71	1	0.004
18	1.293	1	0.71	1.8	0.71	1	0.004
19	1.293	1	0.71	1.8	0.71	1	0.006
20	1.293	1	0.71	1.8	0.71	1	0.006
0	1.059	1	0.71	2	0.71	1	0.005
1	1.071	1	0.71	2	0.71	1	0.005
2	1.084	1	0.71	2	0.71	1	0.005
3	1.415	1	0.71	2	0.71	1	0.004
4	1.862	1	0.71	2	0.71	1	0.004
5	2.063	1	0.71	2	0.71	1	0.005
6	2.144	1	0.71	2	0.71	1	0.005
7	2.175	1	0.71	2	0.71	1	0.005
8	2.188	1	0.71	2	0.71	1	0.005
9	2.195	1	0.71	2	0.71	1	0.005
10	2.199	1	0.71	2	0.71	1	0.005
11	2.202	1	0.71	2	0.71	1	0.006
12	2.205	1	0.71	2	0.71	1	0.006
13	2.208	1	0.71	2	0.71	1	0.006
14	2.209	1	0.71	2	0.71	1	0.006
15	2.209	1	0.71	2	0.71	1	0.006
16	2.209	1	0.71	2	0.71	1	0.006
17	2.21	1	0.71	2	0.71	1	0.006
18	2.211	1	0.71	2	0.71	1	0.006
19	2.21	1	0.71	2	0.71	1	0.008
20	2.211	1	0.71	2	0.71	1	0.004
0	1.049	1	0.71	2.2	0.71	1	0.004
1	1.057	1	0.71	2.2	0.71	1	0.005
2	1.066	1	0.71	2.2	0.71	1	0.005
3	1.083	1	0.71	2.2	0.71	1	0.005
4	1.108	1	0.71	2.2	0.71	1	0.005
5	1.138	1	0.71	2.2	0.71	1	0.005
6	1.168	1	0.71	2.2	0.71	1	0.005
7	1.193	1	0.71	2.2	0.71	1	0.005
8	1.21	1	0.71	2.2	0.71	1	0.005
9	1.218	1	0.71	2.2	0.71	1	0.007
10	1.222	1	0.71	2.2	0.71	1	0.005
11	1.225	1	0.71	2.2	0.71	1	0.004
12	1.228	1	0.71	2.2	0.71	1	0.004
13	1.23	1	0.71	2.2	0.71	1	0.004
14	1.231	1	0.71	2.2	0.71	1	0.004
15	1.232	1	0.71	2.2	0.71	1	0.004
16	1.233	1	0.71	2.2	0.71	1	0.005
17	1.233	1	0.71	2.2	0.71	1	0.004
18	1.233	1	0.71	2.2	0.71	1	0.004
19	1.233	1	0.71	2.2	0.71	1	0.004
20	1.233	1	0.71	2.2	0.71	1	0.005
0	1.042	1	0.71	2.4	0.71	1	0.004
1	1.048	1	0.71	2.4	0.71	1	0.004
2	1.053	1	0.71	2.4	0.71	1	0.004
3	1.06	1	0.71	2.4	0.71	1	0.004
4	1.069	1	0.71	2.4	0.71	1	0.004
5	1.078	1	0.71	2.4	0.71	1	0.006
6	1.088	1	0.71	2.4	0.71	1	0.006
7	1.097	1	0.71	2.4	0.71	1	0.006
8	1.105	1	0.71	2.4	0.71	1	0.007
9	1.111	1	0.71	2.4	0.71	1	0.006
10	1.117	1	0.71	2.4	0.71	1	0.006
11	1.122	1	0.71	2.4	0.71	1	0.006
12	1.127	1	0.71	2.4	0.71	1	0.004
13	1.131	1	0.71	2.4	0.71	1	0.004
14	1.132	1	0.71	2.4	0.71	1	0.004
15	1.131	1	0.71	2.4	0.71	1	0.006
16	1.131	1	0.71	2.4	0.71	1	0.006
17	1.131	1	0.71	2.4	0.71	1	0.006
18	1.131	1	0.71	2.4	0.71	1	0.006
19	1.131	1	0.71	2.4	0.71	1	0.006
20	1.132	1	0.71	2.4	0.71	1	0.004
0	1.036	1	0.71	2.6	0.71	1	0.006
1	1.04	1	0.71	2.6	0.71	1	0.006
2	1.044	1	0.71	2.6	0.71	1	0.006
3	1.048	1	0.71	2.6	0.71	1	0.006
4	1.054	1	0.71	2.6	0.71	1	0.004
5	1.062	1	0.71	2.6	0.71	1	0.004
6	1.072	1	0.71	2.6	0.71	1	0.004
7	1.083	1	0.71	2.6	0.71	1	0.004
8	1.094	1	0.71	2.6	0.71	1	0.004
9	1.105	1	0.71	2.6	0.71	1	0.004
10	1.116	1	0.71	2.6	0.71	1	0.004
11	1.127	1	0.71	2.6	0.71	1	0.005
12	1.132	1	0.71	2.6	0.71	1	0.004
13	1.131	1	0.71	2.6	0.71	1	0.004
14	1.129	1	0.71	2.6	0.71	1	0.004
15	1.129	1	0.71	2.6	0.71	1	0.004
16	1.129	1	0.71	2.6	0.71	1	0.004
17	1.129	1	0.71	2.6	0.71	1	0.004
18	1.13	1	0.71	2.6	0.71	1	0.005
19	1.13	1	0.71	2.6	0.71	1	0.006
20	1.131	1	0.71	2.6	0.71	1	0.006
0	1.031	1	0.71	2.8	0.71	1	0.005
1	1.034	1	0.71	2.8	0.71	1	0.005
2	1.037	1	0.71	2.8	0.71	1	0.005
3	1.04	1	0.71	2.8	0.71	1	0.005
4	1.049	1	0.71	2.8	0.71	1	0.005
5	1.069	1	0.71	2.8	0.71	1	0.005
6	1.102	1	0.71	2.8	0.71	1	0.005
7	1.137	1	0.71	2.8	0.71	1	0.005
8	1.161	1	0.71	2.8	0.71	1	0.005
9	1.17	1	0.71	2.8	0.71	1	0.005
10	1.169	1	0.71	2.8	0.71	1	0.004
11	1.167	1	0.71	2.8	0.71	1	0.004
12	1.165	1	0.71	2.8	0.71	1	0.004
13	1.164	1	0.71	2.8	0.71	1	0.005
14	1.164	1	0.71	2.8	0.71	1	0.006
15	1.164	1	0.71	2.8	0.71	1	0.006
16	1.165	1	0.71	2.8	0.71	1	0.006
17	1.166	1	0.71	2.8	0.71	1	0.004
18	1.167	1	0.71	2.8	0.71	1	0.004
19	1.167	1	0.71	2.8	0.71	1	0.004
20	1.168	1	0.71	2.8	0.71	1	0.005
0	1.027	1	0.71	3	0.71	1	0.004
1	1.03	1	0.71	3	0.71	1	0.005
2	1.032	1	0.71	3	0.71	1	0.005
3	1.034	1	0.71	3	0.71	1	0.004
4	1.036	1	0.71	3	0.71	1	0.005
5	1.038	1	0.71	3	0.71	1	0.006
6	1.041	1	0.71	3	0.71	1	0.006
7	1.045	1	0.71	3	0.71	1	0.006
8	1.048	1	0.71	3	0.71	1	0.006
9	1.05	1	0.71	3	0.71	1	0.006
10	1.051	1	0.71	3	0.71	1	0.006
11	1.052	1	0.71	3	0.71	1	0.006
12	1.052	1	0.71	3	0.71	1	0.006
13	1.052	1	0.71	3	0.71	1	0.006
14	1.053	1	0.71	3	0.71	1	0.004
15	1.055	1	0.71	3	0.71	1	0.004
16	1.058	1	0.71	3	0.71	1	0.004
17	1.057	1	0.71	3	0.71	1	0.004
18	1.057	1	0.71	3	0.71	1	0.004
19	1.058	1	0.71	3	0.71	1	0.004
20	1.059	1	0.71	3	0.71	1	0.004
