Var1_1	Var1_2	Var1_3	Var1_4	Var1_5	Var1_6	Var1_7	Var1_8
1	3.694	4	0.71	0.8	1.454	1	0.056
2	5.797	4	0.71	0.8	1.454	1	0.056
3	8.812	4	0.71	0.8	1.454	1	0.103
4	12.824	4	0.71	0.8	1.454	1	0.427
5	15.88	4	0.71	0.8	1.454	1	2.561
6	18.201	4	0.71	0.8	1.454	1	13.597
7	19.985	4	0.71	0.8	1.454	1	56.962
8	21.532	4	0.71	0.8	1.454	1	173.106
9	22.388	4	0.71	0.8	1.454	1	346.341
10	23.231	4	0.71	0.8	1.454	1	519.291
11	23.961	4	0.71	0.8	1.454	1	638.757
12	24.033	4	0.71	0.8	1.454	1	759.123
0	1.514	4	0.71	1	1.454	1	0.042
1	3.555	4	0.71	1	1.454	1	0.065
2	5.32	4	0.71	1	1.454	1	0.053
3	7.807	4	0.71	1	1.454	1	0.118
4	11.058	4	0.71	1	1.454	1	0.461
5	14.035	4	0.71	1	1.454	1	2.512
6	16.691	4	0.71	1	1.454	1	13.939
7	18.354	4	0.71	1	1.454	1	56.72
8	19.599	4	0.71	1	1.454	1	173.08
9	20.696	4	0.71	1	1.454	1	347.723
10	21.421	4	0.71	1	1.454	1	520.178
11	21.816	4	0.71	1	1.454	1	639.247
12	22.056	4	0.71	1	1.454	1	758.725
0	1.423	4	0.71	1.2	1.454	1	0.041
1	2.571	4	0.71	1.2	1.454	1	0.042
2	4.037	4	0.71	1.2	1.454	1	0.046
3	5.936	4	0.71	1.2	1.454	1	0.125
4	8.389	4	0.71	1.2	1.454	1	0.44
5	11.087	4	0.71	1.2	1.454	1	2.664
6	13.244	4	0.71	1.2	1.454	1	14.005
7	14.792	4	0.71	1.2	1.454	1	56.543
8	15.867	4	0.71	1.2	1.454	1	172.453
9	16.69	4	0.71	1.2	1.454	1	349.014
10	17.258	4	0.71	1.2	1.454	1	519.951
11	17.757	4	0.71	1.2	1.454	1	637.964
12	17.956	4	0.71	1.2	1.454	1	761.867
0	1.35	4	0.71	1.4	1.454	1	0.042
1	2.15	4	0.71	1.4	1.454	1	0.042
2	3.723	4	0.71	1.4	1.454	1	0.06
3	5.196	4	0.71	1.4	1.454	1	0.109
4	6.86	4	0.71	1.4	1.454	1	0.48
5	8.519	4	0.71	1.4	1.454	1	2.574
6	10.072	4	0.71	1.4	1.454	1	13.641
7	11.416	4	0.71	1.4	1.454	1	56.573
8	12.295	4	0.71	1.4	1.454	1	172.289
9	13.006	4	0.71	1.4	1.454	1	347.498
10	13.408	4	0.71	1.4	1.454	1	521.903
11	13.765	4	0.71	1.4	1.454	1	696.768
12	13.986	4	0.71	1.4	1.454	1	817.449
0	1.292	4	0.71	1.6	1.454	1	0.044
1	2.307	4	0.71	1.6	1.454	1	0.047
2	3.075	4	0.71	1.6	1.454	1	0.069
3	4.045	4	0.71	1.6	1.454	1	0.095
4	4.753	4	0.71	1.6	1.454	1	0.415
5	5.854	4	0.71	1.6	1.454	1	2.549
6	7.065	4	0.71	1.6	1.454	1	13.481
7	7.938	4	0.71	1.6	1.454	1	55.705
8	8.471	4	0.71	1.6	1.454	1	172.164
9	8.918	4	0.71	1.6	1.454	1	344.102
10	9.218	4	0.71	1.6	1.454	1	577.016
11	9.426	4	0.71	1.6	1.454	1	691.214
12	9.51	4	0.71	1.6	1.454	1	814.168
0	1.246	4	0.71	1.8	1.454	1	0.067
1	1.775	4	0.71	1.8	1.454	1	0.048
2	2.832	4	0.71	1.8	1.454	1	0.059
3	3.591	4	0.71	1.8	1.454	1	0.094
4	4.151	4	0.71	1.8	1.454	1	0.444
5	4.989	4	0.71	1.8	1.454	1	2.525
6	5.628	4	0.71	1.8	1.454	1	13.697
7	6.256	4	0.71	1.8	1.454	1	55.427
8	6.454	4	0.71	1.8	1.454	1	171.375
9	6.728	4	0.71	1.8	1.454	1	345.841
10	6.887	4	0.71	1.8	1.454	1	522.628
11	7.037	4	0.71	1.8	1.454	1	697.694
12	7.131	4	0.71	1.8	1.454	1	815.256
0	1.209	4	0.71	2	1.454	1	0.041
1	1.397	4	0.71	2	1.454	1	0.041
2	1.833	4	0.71	2	1.454	1	0.049
3	2.36	4	0.71	2	1.454	1	0.122
4	3.028	4	0.71	2	1.454	1	0.461
5	3.775	4	0.71	2	1.454	1	2.558
6	4.245	4	0.71	2	1.454	1	13.393
7	4.549	4	0.71	2	1.454	1	55.25
8	4.674	4	0.71	2	1.454	1	170.367
9	4.858	4	0.71	2	1.454	1	344.165
10	4.987	4	0.71	2	1.454	1	572.443
11	5.07	4	0.71	2	1.454	1	636.038
12	5.133	4	0.71	2	1.454	1	817.312
0	1.179	4	0.71	2.2	1.454	1	0.041
1	1.311	4	0.71	2.2	1.454	1	0.046
2	1.67	4	0.71	2.2	1.454	1	0.076
3	2.234	4	0.71	2.2	1.454	1	0.092
4	2.581	4	0.71	2.2	1.454	1	0.461
5	3.008	4	0.71	2.2	1.454	1	2.526
6	3.292	4	0.71	2.2	1.454	1	13.766
7	3.474	4	0.71	2.2	1.454	1	56.324
8	3.648	4	0.71	2.2	1.454	1	173.53
9	3.751	4	0.71	2.2	1.454	1	346.617
10	3.844	4	0.71	2.2	1.454	1	577.498
11	3.884	4	0.71	2.2	1.454	1	693.691
12	3.919	4	0.71	2.2	1.454	1	815.625
0	1.155	4	0.71	2.4	1.454	1	0.041
1	1.335	4	0.71	2.4	1.454	1	0.043
2	1.673	4	0.71	2.4	1.454	1	0.055
3	2.01	4	0.71	2.4	1.454	1	0.098
4	2.394	4	0.71	2.4	1.454	1	0.431
5	2.641	4	0.71	2.4	1.454	1	2.599
6	2.856	4	0.71	2.4	1.454	1	13.918
7	3.061	4	0.71	2.4	1.454	1	56.908
8	3.184	4	0.71	2.4	1.454	1	173.401
9	3.3	4	0.71	2.4	1.454	1	344.141
10	3.354	4	0.71	2.4	1.454	1	520.564
11	3.372	4	0.71	2.4	1.454	1	642.068
12	3.404	4	0.71	2.4	1.454	1	818.321
0	1.135	4	0.71	2.6	1.454	1	0.049
1	1.309	4	0.71	2.6	1.454	1	0.048
2	1.622	4	0.71	2.6	1.454	1	0.087
3	1.726	4	0.71	2.6	1.454	1	0.113
4	1.927	4	0.71	2.6	1.454	1	0.475
5	2.09	4	0.71	2.6	1.454	1	2.467
6	2.26	4	0.71	2.6	1.454	1	13.511
7	2.344	4	0.71	2.6	1.454	1	56.604
8	2.421	4	0.71	2.6	1.454	1	170.946
9	2.471	4	0.71	2.6	1.454	1	347.595
10	2.496	4	0.71	2.6	1.454	1	518.992
11	2.5	4	0.71	2.6	1.454	1	643.134
12	2.513	4	0.71	2.6	1.454	1	763.1
0	1.119	4	0.71	2.8	1.454	1	0.042
1	1.23	4	0.71	2.8	1.454	1	0.047
2	1.386	4	0.71	2.8	1.454	1	0.086
3	1.76	4	0.71	2.8	1.454	1	0.108
4	1.86	4	0.71	2.8	1.454	1	0.456
5	1.993	4	0.71	2.8	1.454	1	2.516
6	2.071	4	0.71	2.8	1.454	1	13.942
7	2.129	4	0.71	2.8	1.454	1	57.134
8	2.161	4	0.71	2.8	1.454	1	171.513
9	2.197	4	0.71	2.8	1.454	1	346.01
10	2.238	4	0.71	2.8	1.454	1	521.132
11	2.26	4	0.71	2.8	1.454	1	586.308
12	2.278	4	0.71	2.8	1.454	1	649.459
0	1.105	4	0.71	3	1.454	1	0.042
1	1.197	4	0.71	3	1.454	1	0.043
2	1.432	4	0.71	3	1.454	1	0.069
3	1.85	4	0.71	3	1.454	1	0.121
4	2.177	4	0.71	3	1.454	1	0.501
5	2.368	4	0.71	3	1.454	1	2.573
6	2.515	4	0.71	3	1.454	1	14.008
7	2.614	4	0.71	3	1.454	1	56.226
8	2.683	4	0.71	3	1.454	1	173.794
9	2.746	4	0.71	3	1.454	1	346.726
10	2.748	4	0.71	3	1.454	1	467.71
11	2.738	4	0.71	3	1.454	1	525.596
12	2.732	4	0.71	3	1.454	1	589.478
